Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Temp_Binned,Hour,Weekday,Is_Weekend,Rush_Hour_SL,Time_Category_SL,Road_Type_SL,Weather_Category_SL
3,2016-07-29 10:58:02,37.687485,-122.133484,0.0,2016-07-29 10:54:00,0.6385896180215476,36.4,0.5434782608695652,0.973560304237595,0.1228070175438595,WNW,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,4,0,0,Morning,Urban,Clear
2,2016-07-29 11:24:17,37.884136,-122.553726,0.0,2016-07-29 11:15:00,0.6807051909892264,36.4,0.4565217391304347,0.9728359290112276,0.1228070175438595,North,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:02:01,37.90094000000001,-122.310699,0.0,2016-07-29 10:53:00,0.6963761018609208,36.4,0.4347826086956521,0.9703006157189422,0.1228070175438595,NW,0.248447204968944,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:23:31,37.353039,-122.107246,0.0,2016-07-29 10:56:00,0.6474045053868757,36.4,0.6195652173913044,0.9731981166244114,0.1228070175438595,Variable,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:21:51,37.364319,-121.90184,0.0,2016-07-29 10:53:00,0.6807051909892264,36.4,0.5326086956521738,0.9724737413980442,0.1228070175438595,NW,0.1055900621118012,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Cloudy
2,2016-07-29 11:17:27,36.96125,-121.550941,0.0,2016-07-29 11:15:00,0.733594515181195,36.4,0.3369565217391304,0.9728359290112276,0.1228070175438595,SSE,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:23:12,37.764931,-121.410973,0.0,2016-07-29 10:55:00,0.8432908912830559,36.4,0.1739130434782608,0.9706628033321256,0.1228070175438595,Variable,0.1055900621118012,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:07:46,38.650574,-121.371658,0.0,2016-07-29 11:15:00,0.7864838393731637,36.4,0.2717391304347826,0.971387178558493,0.1102756892230575,ESE,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
3,2016-07-29 11:12:10,36.848064,-120.772621,0.0,2016-07-29 10:53:00,0.8619000979431931,36.4,0.2065217391304347,0.9706628033321256,0.1228070175438595,SW,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:06:11,38.272301,-122.491234,0.0,2016-07-29 12:15:00,0.7159647404505388,36.4,0.4239130434782608,0.9728359290112276,0.1228070175438595,WNW,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:07:54,37.49681500000001,-122.234467,0.0,2016-07-29 11:47:00,0.6101860920666015,36.4,0.7065217391304348,0.9728359290112276,0.1228070175438595,NNE,0.3198757763975156,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Cloudy
3,2016-07-29 12:17:34,37.983051,-122.316414,0.0,2016-07-29 11:53:00,0.7267384916748286,36.4,0.3804347826086956,0.9699384281057586,0.1228070175438595,NNW,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
3,2016-07-29 12:18:27,37.608707,-122.068192,0.0,2016-07-29 11:54:00,0.6767874632713027,36.4,0.4891304347826087,0.9731981166244114,0.1228070175438595,West,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
3,2016-07-29 12:16:34,37.532001,-122.006493,0.0,2016-07-29 11:47:00,0.66307541625857,36.4,0.7065217391304348,0.9721115537848606,0.1228070175438595,North,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:24:07,37.37387800000001,-121.996094,0.0,2016-07-29 11:56:00,0.6856023506366309,36.4,0.5326086956521738,0.9724737413980442,0.1228070175438595,North,0.1770186335403727,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:19:26,37.118393,-121.925575,0.0,2016-07-29 11:53:00,0.733594515181195,36.4,0.4239130434782608,0.971749366171677,0.1228070175438595,Variable,0.1055900621118012,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Cloudy
3,2016-07-29 12:31:43,37.844543,-122.298004,0.0,2016-07-29 12:53:00,0.6581782566111656,36.4,0.576086956521739,0.9721115537848606,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:39:25,37.767986,-122.220634,0.0,2016-07-29 12:53:00,0.6581782566111656,36.4,0.576086956521739,0.9721115537848606,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
3,2016-07-29 12:50:06,37.903862,-122.312912,0.0,2016-07-29 12:53:00,0.8148873653281097,36.4,0.25,0.9692140528793912,0.1228070175438595,NW,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
2,2016-07-29 12:51:21,36.804131,-121.783806,0.0,2016-07-29 12:53:00,0.6581782566111656,36.4,0.5326086956521738,0.9728359290112276,0.1228070175438595,South,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Clear
3,2016-07-29 13:07:30,37.690342,-122.123703,0.0,2016-07-29 12:54:00,0.7051909892262489,36.4,0.4130434782608695,0.9728359290112276,0.1228070175438595,WNW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 13:08:32,37.443542,-122.117233,0.0,2016-07-29 12:47:00,0.6983349657198826,36.4,0.576086956521739,0.971749366171677,0.1228070175438595,North,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 13:15:48,36.986885,-122.034561,0.0,2016-07-29 12:53:00,0.6581782566111656,36.4,0.5326086956521738,0.9728359290112276,0.1228070175438595,South,0.2857142857142857,0.01,Clear,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 12:59:20,37.317062,-121.94059,0.0,2016-07-29 12:53:00,0.7551420176297748,36.4,0.4239130434782608,0.971387178558493,0.1228070175438595,Variable,0.1770186335403727,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,4,0,0,Morning,Urban,Cloudy
2,2016-07-29 13:26:59,37.421535,-121.93466200000002,0.0,2016-07-29 13:53:00,0.7845249755142019,36.4,0.358695652173913,0.9706628033321256,0.1228070175438595,WNW,0.2857142857142857,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Cloudy
2,2016-07-29 13:16:48,36.929893,-121.80576299999998,0.0,2016-07-29 12:53:00,0.6581782566111656,36.4,0.5326086956521738,0.9728359290112276,0.1228070175438595,South,0.2857142857142857,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 13:18:44,36.801521,-121.665817,0.0,2016-07-29 12:53:00,0.6278158667972576,36.4,0.576086956521739,0.973560304237595,0.1228070175438595,WNW,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 13:17:27,38.636871,-121.494865,0.0,2016-07-29 13:15:00,0.8746327130264447,36.4,0.1630434782608695,0.9703006157189422,0.1102756892230575,SE,0.0714285714285714,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 13:47:10,37.778088,-122.401169,0.0,2016-07-29 13:53:00,0.6581782566111656,36.4,0.5326086956521738,0.971749366171677,0.1228070175438595,WNW,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,13,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:35:26,37.84407,-122.297653,0.0,2016-07-29 14:53:00,0.6767874632713027,36.4,0.4891304347826087,0.9710249909453096,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:34:02,37.80051,-122.279808,0.0,2016-07-29 14:53:00,0.6767874632713027,36.4,0.4891304347826087,0.9710249909453096,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:25:48,37.771832,-122.223724,0.0,2016-07-29 14:53:00,0.6767874632713027,36.4,0.4891304347826087,0.9710249909453096,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:16:36,38.217449,-122.136208,0.0,2016-07-29 13:54:00,0.7355533790401568,36.4,0.4239130434782608,0.9699384281057586,0.1228070175438595,SW,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:28:49,37.625904,-122.128586,0.0,2016-07-29 14:54:00,0.7159647404505388,36.4,0.4021739130434782,0.971749366171677,0.1228070175438595,WNW,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:22:11,37.634972,-122.086952,0.0,2016-07-29 13:54:00,0.7159647404505388,36.4,0.4021739130434782,0.9721115537848606,0.1228070175438595,WNW,0.3571428571428571,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:23:04,37.717979,-121.701424,0.0,2016-07-29 14:53:00,0.941234084231146,36.4,0.0434782608695652,0.9688518652662078,0.1228070175438595,WNW,0.3198757763975156,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:24:10,36.861351,-121.58351100000002,0.0,2016-07-29 14:30:00,0.8041136141038199,36.4,0.2934782608695652,0.9706628033321256,0.1228070175438595,West,0.4627329192546585,0.01,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Cloudy
3,2016-07-29 14:22:20,38.618534,-121.514091,0.0,2016-07-29 14:15:00,0.8922624877571009,36.4,0.1304347826086956,0.9692140528793912,0.0977443609022555,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 14:49:20,37.682415,-122.12616,0.0,2016-07-29 14:54:00,0.7159647404505388,36.4,0.4021739130434782,0.971749366171677,0.1228070175438595,WNW,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:54:20,37.410831,-122.075806,0.0,2016-07-29 14:56:00,0.7267384916748286,36.4,0.4565217391304347,0.9710249909453096,0.1228070175438595,NNW,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:52:30,38.00369600000001,-121.836273,0.0,2016-07-29 14:53:00,0.8922624877571009,36.4,0.1521739130434782,0.9677653024266568,0.1228070175438595,NW,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 15:18:46,38.574486,-121.577393,0.0,2016-07-29 14:53:00,0.9314397649363372,36.4,0.1304347826086956,0.9684896776530242,0.1228070175438595,WSW,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:56:23,36.931473,-121.476517,0.0,2016-07-29 14:50:00,0.7864838393731637,36.4,0.3152173913043478,0.9703006157189422,0.0601503759398495,West,0.5000000000000001,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Cloudy
2,2016-07-29 15:14:56,38.49612,-121.438042,0.0,2016-07-29 14:53:00,0.9314397649363372,36.4,0.1304347826086956,0.9684896776530242,0.1228070175438595,WSW,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 15:29:33,38.654133,-121.382942,0.0,2016-07-29 15:35:00,0.9451518119490696,36.4,0.0869565217391304,0.9681274900398404,0.1102756892230575,West,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 15:15:31,38.343533,-121.335594,0.0,2016-07-29 14:46:00,0.9451518119490696,36.4,0.108695652173913,0.9684896776530242,0.1228070175438595,SSW,0.1770186335403727,0.01,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Cloudy
2,2016-07-29 15:14:39,38.334766,-121.331802,0.0,2016-07-29 14:53:00,0.9314397649363372,36.4,0.1304347826086956,0.9684896776530242,0.1228070175438595,WSW,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 14:51:03,37.06649,-121.219147,0.0,2016-07-29 14:50:00,0.7864838393731637,36.4,0.3152173913043478,0.9703006157189422,0.0601503759398495,West,0.5000000000000001,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,14,4,0,0,Afternoon,Urban,Cloudy
3,2016-07-29 15:47:07,38.592033,-121.552322,0.0,2016-07-29 15:53:00,0.941234084231146,36.4,0.108695652173913,0.967403114813473,0.1228070175438595,Variable,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
3,2016-07-29 16:01:59,38.574917,-121.550362,0.0,2016-07-29 15:53:00,0.941234084231146,36.4,0.108695652173913,0.967403114813473,0.1228070175438595,Variable,0.1770186335403727,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 15:53:44,38.703545,-121.337875,0.0,2016-07-29 15:55:00,0.9451518119490696,36.4,0.0760869565217391,0.9677653024266568,0.0977443609022555,SW,0.1428571428571428,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 15:35:13,38.826462,-120.94031499999998,0.0,2016-07-29 15:35:00,0.9275220372184134,36.4,0.0434782608695652,0.9750090546903294,0.1228070175438595,West,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,15,4,0,0,Afternoon,Urban,Clear
2,2016-07-29 16:34:41,38.56031,-121.457298,0.0,2016-07-29 16:53:00,0.9500489715964742,36.4,0.0760869565217391,0.9670409272002898,0.1228070175438595,SW,0.2857142857142857,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 16:36:48,38.703869,-121.363655,0.0,2016-07-29 16:35:00,0.9627815866797258,36.4,0.0326086956521739,0.967403114813473,0.1228070175438595,SSW,0.1055900621118012,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 16:40:21,37.811745,-121.295486,0.0,2016-07-29 16:55:00,0.9696376101860922,36.4,0.0543478260869565,0.9670409272002898,0.1228070175438595,NNW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 16:37:15,38.94212,-121.09697,0.0,2016-12-10 15:53:00,0.5200783545543586,36.4,0.6413043478260869,0.9779065555957984,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 16:27:22,38.935108,-121.093307,0.0,2016-12-10 15:53:00,0.5200783545543586,36.4,0.6413043478260869,0.9779065555957984,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,16,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:14:31,37.627369,-122.081245,0.0,2016-07-29 16:54:00,0.7051909892262489,36.4,0.4130434782608695,0.9710249909453096,0.1228070175438595,WNW,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:15:06,38.337143,-122.016502,0.0,2016-07-29 16:53:00,1.0,36.4,0.0434782608695652,0.9670409272002898,0.1228070175438595,SSW,0.1770186335403727,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:33:41,37.727127,-121.943192,0.0,2016-07-29 17:53:00,0.8619000979431931,36.4,0.0978260869565217,0.9681274900398404,0.1228070175438595,WNW,0.4627329192546585,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:45:27,38.521404,-121.768745,0.0,2016-07-29 17:55:00,0.9451518119490696,36.4,0.108695652173913,0.9666787395871062,0.1228070175438595,South,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:26:46,36.876026,-121.569252,0.0,2016-07-29 17:30:00,0.6454456415279138,36.4,0.5652173913043479,0.9706628033321256,0.1228070175438595,West,0.4285714285714286,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:16:03,38.666496,-121.53907,0.0,2016-07-29 16:53:00,0.9500489715964742,36.4,0.1630434782608695,0.9666787395871062,0.1228070175438595,South,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:44:46,38.495461,-121.51667,0.0,2016-07-29 17:53:00,0.9314397649363372,36.4,0.0543478260869565,0.9666787395871062,0.1228070175438595,SSW,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 17:36:59,38.633633,-121.500381,0.0,2016-07-29 17:35:00,0.9627815866797258,36.4,0.0652173913043478,0.9670409272002898,0.1102756892230575,WSW,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:38:03,38.553822,-121.409431,0.0,2016-07-29 17:45:00,0.980411361410382,36.4,0.0652173913043478,0.9666787395871062,0.1228070175438595,SW,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:51:21,37.850769,-121.449295,0.0,2016-07-29 17:55:00,0.960822722820764,36.4,0.0326086956521739,0.9666787395871062,0.1228070175438595,NW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:55:48,37.803593,-121.297859,0.0,2016-07-29 17:55:00,0.960822722820764,36.4,0.0326086956521739,0.9666787395871062,0.1228070175438595,NW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:50:47,37.979927,-121.257355,0.0,2016-07-29 17:55:00,0.960822722820764,36.4,0.0326086956521739,0.9666787395871062,0.1228070175438595,NW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 17:56:54,38.872528,-121.126747,0.0,2016-12-10 15:53:00,0.5200783545543586,36.4,0.6413043478260869,0.9779065555957984,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,17,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:26:56,37.963692,-122.511826,0.0,2016-07-29 18:35:00,0.7512242899118512,36.4,0.3369565217391304,0.9684896776530242,0.1228070175438595,North,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:28:10,37.700867,-122.026833,0.0,2016-07-29 18:54:00,0.6278158667972576,36.4,0.576086956521739,0.9706628033321256,0.1228070175438595,WNW,0.4285714285714286,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:42:28,38.521404,-121.768745,0.0,2016-07-29 18:35:00,0.9275220372184134,36.4,0.1847826086956521,0.9663165519739224,0.1228070175438595,South,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:58:27,38.495464,-121.51564,0.0,2016-07-29 18:53:00,0.9030362389813908,36.4,0.108695652173913,0.9663165519739224,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:49:04,38.59132,-121.5047,0.0,2016-07-29 18:53:00,0.9030362389813908,36.4,0.108695652173913,0.9663165519739224,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:50:09,38.583015,-121.50322,0.0,2016-07-29 18:53:00,0.9030362389813908,36.4,0.108695652173913,0.9663165519739224,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
3,2016-07-29 18:56:17,38.563396,-121.471695,0.0,2016-07-29 18:53:00,0.9030362389813908,36.4,0.108695652173913,0.9663165519739224,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 18:57:19,38.560581,-121.463982,0.0,2016-07-29 18:53:00,0.9030362389813908,36.4,0.108695652173913,0.9663165519739224,0.1228070175438595,South,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
2,2016-07-29 19:04:10,38.588898,-121.413689,0.0,2016-07-29 18:55:00,0.9451518119490696,36.4,0.0326086956521739,0.9666787395871062,0.1228070175438595,South,0.3198757763975156,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,19,4,0,1,Evening,Urban,Clear
2,2016-07-29 19:03:44,38.681118,-121.363701,0.0,2016-07-29 18:55:00,0.9451518119490696,36.4,0.0326086956521739,0.9666787395871062,0.1228070175438595,South,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,19,4,0,1,Evening,Urban,Clear
2,2016-07-29 18:43:45,37.638279,-121.278419,0.0,2016-07-29 18:55:00,0.9314397649363372,36.4,0.0760869565217391,0.9666787395871062,0.1102756892230575,NW,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,18,4,0,1,Afternoon,Urban,Clear
